45,236990	40,953194	41,089126	41,697921	42,625932	42,192045	41,838685	40,354706	44,205580	47,029555	44,470036	42,896186	42,540250	45,358427	42,633663	44,557651	43,137772	47,384847	46,240375	42,783768	41,888291	42,531553	45,116841	44,497093	44,574723	45,527214	43,801327	45,887338	42,594687	41,905041	40,579863	43,586477	44,087364	47,091723	45,031159	43,818721	43,191565	45,717262	44,435247	45,052740	44,985418	45,339100	45,823237	46,563133	40,541854	38,138238	40,131803	42,721600	45,097192	44,221364	45,390638	43,064974	43,524631	42,154679	43,328141	43,558131	44,931625	43,837082	47,618379	48,235550	46,638830	44,677477	41,543951	41,826445	38,806947	38,225209	39,060129	38,818221	41,587758	39,305258	41,037265	38,890375	40,316374	43,551044	42,957066	43,980744	45,538488	43,884110	42,346659	41,535254	42,873960	42,367275	48,576991	46,386615	44,651386	42,873316	41,498855	39,825472	39,546843	38,468083	38,076714	43,870581	42,432020	41,003443	42,194944	43,582933	40,372100	42,467774	45,275643	45,208966	41,829666	41,545561	37,755889	41,083650	38,119878	39,044345	41,411884	44,693583	42,663298	43,005383	43,813245	41,173198	39,739790	42,648802	41,900853	41,677628	44,224585	42,060300	44,569247	44,479377	44,069004	46,128602	42,350203	45,118452	43,561030	47,109439	46,077707	46,555725	46,148573	43,351333	40,060293	41,763311	44,711621	39,992649	40,111509	43,682145	45,081731	43,824841	45,981717	47,064021	45,215730	43,300761	42,472284	41,378062	43,297218	42,280304	42,850768	44,295128	44,067715	44,815664
43,836115	40,603700	41,271120	41,880560	41,467288	43,208637	43,756553	44,378233	46,997665	45,577464	43,009892	45,958525	40,446508	39,672468	40,000058	43,210570	40,831112	43,715967	42,200742	42,630764	43,513679	47,425755	46,543162	47,771384	48,129252	46,588903	47,097199	47,707605	46,161135	45,050808	40,672310	41,302043	43,368405	46,327990	42,203319	39,536858	41,287870	45,246331	44,589540	42,680047	41,028890	44,256474	48,068373	47,763009	41,992656	43,572948	43,742058	45,094937	48,244569	46,784104	45,421883	43,202517	44,779265	44,922284	44,526084	44,735458	44,398849	43,887976	44,248743	48,907480	49,465704	46,640763	43,224098	41,996843	38,766683	38,759274	44,090907	42,849802	44,262916	40,901977	42,306395	41,346817	41,783604	46,252293	45,888304	42,672639	43,656698	42,140184	42,487101	42,280626	41,583249	42,540572	43,324598	43,152267	40,974131	41,384504	39,683420	38,332151	39,664093	41,623191	42,282237	42,394332	43,855764	38,070594	40,822737	43,424131	45,429936	43,481468	43,391598	43,305593	45,656060	45,197047	39,254364	39,634780	38,404949	40,288350	41,509163	43,756875	44,669747	42,565697	44,780232	42,941926	41,779738	39,821285	42,530587	44,367604	43,763640	45,363903	44,408834	45,047909	44,762838	44,603069	45,651550	45,063370	45,423172	45,241177	45,466335	46,002655	42,993787	42,206862	40,149841	41,393201	41,015362	42,664908	39,602891	42,776360	42,345049	43,110392	44,360517	43,034051	43,088810	40,183985	41,963021	41,996843	43,139382	46,301255	48,041315	48,012647	46,277418	45,396758
43,775558	41,607085	43,361319	41,715960	41,181573	43,535583	43,891519	45,161293	44,721285	44,225873	43,852865	42,924210	40,018096	38,339559	42,509005	42,523500	41,008597	42,155324	43,442492	43,906014	43,819043	45,638988	45,772021	44,906500	44,244234	44,997015	43,265651	43,315257	42,324756	41,945305	42,798908	41,313317	41,847382	42,754134	39,339402	39,042735	40,450373	42,901340	40,838199	40,074144	40,719983	42,923566	40,862357	43,693741	42,652990	44,324118	44,804712	44,045811	43,848355	45,552661	43,617400	44,967702	42,671028	44,351820	45,671844	46,080284	45,331691	43,704693	45,167413	47,678293	45,975275	44,469714	43,757197	43,444102	40,796002	42,809859	44,305435	43,582611	45,536556	44,311234	43,454732	43,917610	43,742380	46,123448	45,041466	40,704521	43,827418	43,677957	39,958827	41,399966	42,100564	45,502090	44,246811	39,816131	34,307657	36,960267	36,695167	38,499650	41,485004	40,099591	48,811168	47,876071	45,657026	42,557322	43,273060	42,737384	41,495312	41,365178	42,549913	42,712581	43,632861	45,691171	42,830475	41,347461	39,242445	39,865092	44,652675	43,610957	42,539284	44,220719	42,085103	41,950781	42,799874	41,468898	42,227155	45,353273	43,196396	43,898927	44,281599	44,125696	44,932914	45,035024	44,720318	45,805521	43,828384	43,467939	41,670220	42,359544	44,524795	43,172882	45,099769	42,279015	40,874920	42,023257	41,439264	40,979285	40,932900	43,976879	43,540414	42,804706	44,160162	40,601767	44,735780	45,590027	48,440737	47,146804	42,584702	43,790697	41,443773	42,340217
43,939192	44,268070	44,275801	41,200255	42,366308	42,977681	40,924203	43,633505	44,067071	44,140835	42,725466	43,106849	41,917281	42,428798	43,051767	42,839172	44,660727	44,484531	42,953200	44,032605	43,406415	42,580836	41,852536	40,403345	41,004410	38,359853	40,844319	38,274814	39,659905	38,489987	41,748493	42,302852	40,622704	42,968662	44,582454	42,803739	44,653641	42,273539	43,255665	44,985741	44,272258	41,434432	42,881691	39,342623	40,101524	44,300282	43,270483	43,697928	40,517695	43,399328	40,408176	40,087351	47,088180	44,797304	46,987358	44,245844	46,162746	44,790217	43,544280	43,673770	43,338771	42,851090	42,596620	39,618997	39,837390	42,245516	41,927589	40,559892	41,685037	40,361148	42,811792	43,273704	44,302859	43,188022	41,396423	39,616742	40,987338	43,919865	43,136805	45,299480	44,956428	45,881218	44,509012	41,494345	37,301386	37,285602	40,351806	40,235523	43,625130	39,385142	46,415927	44,974789	45,867045	45,782329	43,923408	42,443294	43,352300	42,316703	41,684071	39,175446	39,751708	40,189139	41,837719	40,559570	41,225702	41,927589	44,269037	43,165796	43,432184	43,671515	40,243254	41,140342	41,739796	40,187850	39,074946	38,185589	38,387877	45,329436	43,736260	42,137285	42,445226	42,535096	42,811148	41,851570	40,508032	41,437975	42,195266	43,182868	46,003943	46,803431	45,682473	45,219595	40,854305	40,032591	42,051925	43,664106	42,273862	41,967209	42,005863	45,281119	44,155975	45,579075	47,159045	49,096239	46,679095	43,047258	41,067222	40,668767	42,903917	44,431060
44,199782	42,661043	40,469700	41,545239	42,568918	43,518511	45,205745	46,982526	46,476807	44,067071	42,368563	42,867840	43,681500	44,455863	46,690369	45,590027	45,963035	48,054844	45,031481	42,226833	44,195272	39,105225	41,755258	41,110063	39,526872	44,236825	42,066420	39,617064	39,145167	39,114244	42,794076	39,579699	45,411898	44,233926	46,767676	47,015382	44,041302	42,749302	42,599519	45,719839	46,436221	44,962548	45,936944	46,135366	44,550564	44,310911	44,724184	42,006507	39,956250	39,781342	43,348112	41,669253	46,067078	46,941940	45,588738	44,649775	44,025518	47,721134	47,995897	46,703575	48,100584	41,972363	42,111194	40,589849	40,100235	40,041288	38,408814	38,660385	41,518504	41,219582	41,094924	41,997810	42,911325	42,357289	39,495305	40,703877	41,584537	43,235372	44,572146	45,990415	43,952721	45,736267	46,926478	43,045969	42,942248	43,872836	45,900545	45,715007	45,401268	45,562325	43,551044	45,107500	42,926787	43,677635	41,422192	43,534294	43,260819	43,491775	42,217492	43,832572	43,136483	43,572304	44,750919	42,103141	37,876681	39,607723	43,155488	41,830955	43,879601	42,032598	43,739159	44,394661	44,162095	43,179002	39,626083	37,888922	38,342781	41,350038	41,762666	41,956579	43,507237	43,771692	43,566184	43,656053	43,441847	44,162739	43,917932	43,264040	44,936135	44,130528	45,845141	44,221364	42,697442	41,381605	43,018589	43,757841	41,831599	40,675209	41,953680	46,730311	45,149697	50,512575	52,292578	48,098007	44,709689	40,383052	40,885227	43,072705	50,955160	50,387273
43,686976	44,220397	40,543464	41,911805	40,097336	44,447488	47,888955	44,953207	45,940809	43,253089	41,793589	42,485168	40,704844	40,334090	44,735458	43,389343	46,082217	46,999276	45,216052	42,993465	42,760576	42,396587	42,624322	42,132131	41,228601	41,225058	42,704206	41,580028	39,687929	40,491282	44,932592	43,929206	47,543005	46,027458	43,089455	44,214921	44,673934	43,380002	43,054666	40,888771	43,585188	44,155330	42,569240	45,463114	46,131178	46,580850	47,273073	44,333781	41,935642	40,064481	41,429278	41,375807	43,145502	45,881540	43,925341	47,167742	45,274033	46,743195	45,264691	43,866394	44,213311	40,707743	42,064165	37,713369	39,218287	37,950768	38,818221	40,341821	42,013593	41,121337	43,456665	45,265336	45,225393	45,300124	45,417696	45,233768	43,243747	45,889915	44,510944	43,525597	43,709202	43,363896	44,356974	43,599683	43,334906	42,482269	41,466644	44,141157	43,692130	42,528654	42,103141	41,669575	37,953667	41,379351	43,460208	42,630120	44,372435	44,564737	44,518031	48,144714	46,773474	45,905699	42,974460	40,630113	39,566170	38,006493	40,329903	39,568747	43,159031	41,911805	43,191565	44,593728	45,704055	45,285629	46,452004	46,164356	46,815349	42,693254	42,111194	47,419957	44,334426	47,445726	47,307539	45,080442	44,957717	44,653641	45,322028	44,333137	41,838363	43,428319	44,881376	45,653805	45,925347	42,929364	42,894898	40,719017	41,063034	40,039356	42,103141	46,026813	45,239889	49,786208	47,953056	45,089783	43,427352	41,779738	44,233926	47,427366	51,981093	49,903779
44,752852	47,739816	39,941433	37,946902	37,866052	42,642038	44,105725	43,979456	45,506599	42,476471	41,180928	39,802280	41,377740	41,444418	45,505633	42,874604	42,158545	44,619497	41,732066	36,890046	41,051760	41,171909	42,110228	42,415270	45,061115	44,164672	41,204443	42,576971	42,976715	41,209596	41,818070	42,349236	44,917452	42,863975	38,506737	38,759596	41,400288	43,831606	42,829831	42,025834	42,960931	40,485484	42,083170	45,707598	43,807769	44,072547	42,734485	42,024867	40,965756	40,055139	38,140815	39,101037	42,594687	42,575683	44,109912	45,071745	43,703082	43,284012	43,199295	40,870732	41,759445	45,069168	43,945956	41,437009	41,676340	43,954653	46,004588	43,687621	42,407539	42,235852	42,213948	44,072225	46,688436	47,790066	47,029233	43,111680	44,334104	46,773474	45,714041	43,433795	42,783768	41,933065	41,450860	40,397869	39,712732	41,086871	41,045318	42,526399	41,954324	42,868484	43,516900	41,947560	42,355034	40,796002	43,681178	46,357303	45,304634	47,312049	45,715651	47,157434	46,190125	41,300755	39,158696	38,352766	41,734643	41,190592	44,148888	42,772816	42,229088	42,643971	42,544760	44,662660	43,515289	42,120857	43,279180	44,499992	45,180942	44,282243	44,487752	45,409643	46,195601	46,285471	44,432671	43,183834	41,808407	42,899729	45,319451	44,147600	42,168530	43,092676	45,515296	44,216210	45,322350	44,615953	43,292064	41,729167	41,696311	42,440072	39,346488	42,384991	43,078181	46,205265	43,010214	41,794556	40,677464	41,909873	48,591808	46,696811	46,117650	46,958045
42,147593	46,825334	41,611595	37,797441	40,664257	40,861713	42,438784	44,741900	45,789093	43,356487	39,377411	42,091223	45,201235	42,205895	46,613383	45,296259	42,855278	43,704048	41,543307	41,299466	39,605790	45,918583	45,059827	41,646061	44,049033	40,754127	39,992005	40,114086	42,044838	41,031467	39,292695	41,370331	41,761378	41,165789	42,278049	40,966722	39,560694	43,098152	42,030021	43,382901	43,284334	44,080278	44,833381	47,001853	44,524151	42,469385	44,097994	41,614494	43,959807	43,207348	40,305422	39,046278	42,434597	43,948533	47,482447	48,712923	47,358755	41,930166	44,279022	40,960280	41,942084	48,638837	45,757848	45,491460	44,959971	44,819852	44,889751	44,968346	45,386773	46,573763	46,729344	46,439442	50,322850	48,900072	46,887825	41,628023	41,213140	42,399164	41,375163	46,140520	44,760261	41,983959	42,390789	44,393051	42,697120	42,556034	41,319759	39,780698	45,755593	42,869773	43,904403	43,226353	41,225380	43,116834	43,679890	49,842900	47,764619	48,339271	47,966907	42,947080	42,616913	40,878463	38,611746	39,568103	45,736589	43,115546	43,722087	42,440072	43,636727	44,870746	46,486148	44,244878	39,904390	38,049335	36,172375	39,825794	38,899072	45,503378	42,827576	43,932427	40,582762	38,917110	41,728200	38,392386	40,050308	40,031625	42,893609	41,014395	42,574716	41,629955	40,264514	42,913580	46,476807	45,972376	44,536713	43,126820	39,211844	45,519162	43,750111	43,565217	41,590335	42,677148	39,709833	40,169490	42,157256	41,952070	50,231691	46,871075	40,809853	44,146311
41,719181	46,051616	39,017932	38,207493	37,159977	42,000065	41,378062	44,914875	43,035662	42,930330	38,342781	42,749946	44,731592	44,999269	43,064652	42,347948	46,797633	44,672646	44,347632	42,107329	44,674256	48,140526	46,681027	41,905363	46,235866	38,898105	39,197994	41,715638	43,693419	42,278371	39,497560	40,266768	44,999914	41,725301	43,743024	44,444589	43,600006	43,653476	41,433144	41,917925	41,685359	43,322343	42,567630	46,412384	47,307539	43,583578	42,138574	41,198000	42,466808	43,451189	39,702424	42,738994	44,821462	44,334748	47,896686	48,793130	46,846916	43,730140	45,668622	41,676018	39,670535	47,795864	45,824204	45,167735	46,102188	43,730140	45,844175	43,282723	44,069326	44,163705	46,423980	45,587772	50,070312	50,780896	45,055317	41,864454	40,939343	42,422678	40,930968	44,777011	45,880252	42,293833	41,291736	44,619819	43,123921	44,483887	43,613212	42,569240	40,302201	40,309932	43,389665	41,997810	40,529291	39,800025	42,793110	48,457809	48,080291	47,207040	47,709538	42,945470	42,236818	43,019234	40,615618	42,180448	43,737226	44,724184	43,712745	43,079469	46,064823	45,096226	47,451524	47,250847	41,233755	40,064481	39,877332	37,385457	39,061417	45,871232	43,241170	41,296245	44,658795	38,223598	39,903424	41,529456	43,946922	44,268714	43,126176	44,289974	42,914225	43,528496	45,312364	45,987193	47,361977	48,315112	45,243110	44,176912	41,203154	40,150807	42,144372	41,726912	42,619490	42,879114	42,019069	40,569234	39,575189	42,245838	48,324454	47,674749	41,080107	42,627543
40,834978	38,596284	41,603220	39,992971	40,016486	42,629798	43,391598	43,678279	42,950623	44,948053	46,202688	43,461819	43,300439	45,670555	42,545082	42,003608	46,481639	46,644306	45,163225	43,387088	42,568274	45,678930	44,360195	43,077536	45,553628	39,602247	40,747041	42,396909	44,873645	39,009235	39,557151	38,052234	44,117643	41,902142	41,424124	43,111036	43,324920	41,081717	43,567472	42,570207	42,762509	45,026005	46,820181	48,719043	47,572317	46,594056	46,203976	42,037430	43,027931	39,064960	39,576156	39,650886	43,316545	41,774263	45,379042	46,599532	47,778470	45,478897	42,285458	40,996679	45,093327	41,634465	39,798736	41,446350	41,330389	43,185445	45,356172	45,969477	41,413495	44,795693	39,386752	40,876208	46,467143	44,276767	41,583249	36,747349	38,548289	43,220555	41,332322	42,501918	43,452477	41,077852	42,258722	42,970594	43,282079	43,521732	44,036470	43,700183	42,450702	41,594201	44,262272	43,374203	40,855271	38,414934	43,579712	43,995884	43,654121	41,798421	44,260017	41,135832	41,915993	40,829824	42,572139	40,337311	37,954955	39,980409	44,147277	42,026478	46,061602	46,608552	44,393695	43,878956	42,976393	46,021338	43,927596	42,954811	44,107013	44,173047	42,939672	42,963186	44,261306	39,113922	40,728036	41,189625	42,910681	45,330725	45,222494	44,936135	44,754463	45,348119	46,940651	47,925032	46,944195	44,048710	43,064974	40,462292	41,308485	42,185924	42,209439	44,255830	43,671515	46,159202	44,505146	44,486464	40,272566	42,645259	47,590678	44,931303	37,618024	42,481625
