37,457289	34,560838	40,618839	45,059183	36,253870	28,122421	22,733773	40,621094	44,802135	32,355967	32,192333	41,561989	37,448270	18,813000	27,387034	28,893240	25,266235	36,807262	41,127779	22,719278	16,426456	25,059437	56,288403	60,218196	38,888120	35,854771	31,820291	37,664086	44,209768	46,801820	47,885734	54,383743	66,974218	54,077412	37,664086	36,852036	44,377911	42,925176	42,068997	56,571220	64,527117	65,492815	55,421917	39,569713	37,237607	43,217656	49,111056	39,763304	22,043805	40,683261	76,269466	63,831995	47,066598	28,641991	32,839138	63,170694	64,004648	36,996665	42,799230	53,449612	48,202372	28,316011	23,499116	36,345995	44,353430	47,954667	35,876030	10,879972	18,689952	24,770823	24,922539	29,176700	41,888613	54,364094	76,949448	65,176177	35,572599	37,032098	41,817104	47,840638	38,445535	44,695194	44,586963	40,888771	27,239828	0,931155	6,348148	34,143378	32,424899	0,182239	-11,802662	6,256346	27,374149	43,598073	30,043832	29,102292	27,823499	27,027555	32,295087	34,019364	32,526043	24,231604	5,126047	0,031490	-12,108349	-11,113338	-1,856421	5,021360	9,911697	25,427614	46,557657	52,926820	58,293242	54,192407	58,360242	46,467143	46,390802	40,150485	45,237956	40,624959	39,495949	51,520148	73,580779	63,432573	51,162601
41,667643	34,341479	33,451155	35,592248	35,991669	36,199433	62,509072	62,998041	32,607216	41,459879	54,088042	38,969292	32,670350	39,238902	40,881684	38,216190	38,035162	57,008973	51,390014	30,888737	31,735575	63,243492	76,061058	53,891552	42,872350	43,315579	39,611266	37,624466	47,600341	46,810517	37,763297	38,853976	30,243542	38,456809	39,827082	38,283834	24,200037	45,682473	64,074868	73,963128	67,761465	53,942446	50,885905	36,215861	39,606112	55,599079	56,529023	49,068859	41,582927	64,358329	75,622982	51,817459	16,379427	18,662894	34,547954	33,666327	17,687855	23,077791	21,425023	23,500405	42,363087	63,273449	59,549487	50,834689	56,701676	38,363396	30,611397	23,680467	26,630710	38,725130	38,965427	44,797948	61,100145	78,882133	54,681698	40,612397	41,453437	41,317183	43,658952	47,656711	57,213838	55,036990	41,342630	40,939343	18,081156	6,598431	35,169312	63,151690	41,950137	17,821854	36,664888	73,882278	68,718144	29,078778	28,022243	28,594318	30,060582	23,722342	20,868410	17,925897	31,490446	20,449017	3,645611	-2,808591	1,030366	0,226369	3,054209	7,404038	21,765176	21,342240	47,137141	45,303023	41,031789	38,453588	45,136812	54,340579	47,680547	41,450538	41,858012	41,068832	42,017459	41,085905	36,742517	65,849395	74,117421
43,042104	31,125169	31,959122	30,834944	35,550695	34,632670	33,611568	33,843490	58,202084	69,162017	44,514810	34,751530	38,344391	40,231014	38,842702	38,668116	42,495476	63,689620	60,073567	35,477897	36,219404	58,825375	59,306935	39,044989	39,489507	31,705296	25,984227	31,088770	52,392433	47,081737	55,519517	53,316256	53,375848	52,992210	26,959589	20,813006	43,975268	60,128648	44,735458	16,042174	14,405190	22,964729	32,439394	48,390809	52,754811	56,707152	43,738192	37,985556	50,189494	60,584118	50,280008	31,197967	19,843765	33,066229	61,590080	54,955173	47,437673	38,237127	34,155297	30,756670	44,752208	50,928746	48,959341	56,069044	60,576709	25,362225	22,340150	75,185551	84,129372	36,866853	34,593372	39,730448	34,538935	37,763619	42,802773	41,009564	37,030165	36,497389	31,018227	34,420397	45,191571	50,964179	44,017788	38,941913	22,054112	20,064413	48,823408	63,962129	44,169181	34,659083	46,616282	41,410596	30,056716	23,079402	27,307794	31,816748	31,108741	25,379297	17,266208	22,958287	30,739598	28,270271	20,963434	24,277988	16,199043	7,771249	16,614248	43,583255	38,932571	45,041466	59,701525	49,351031	30,965078	36,079929	43,066262	43,264040	58,801860	49,312055	42,603706	48,328963	52,979647	44,734814	41,490158	40,751228	41,206697
36,655547	29,931092	29,238224	28,403949	31,809984	30,828824	37,373217	39,543300	45,407710	44,954173	25,139644	29,764881	35,163514	33,280435	29,892116	27,559365	29,614776	33,790341	32,690644	27,752312	31,553258	60,496503	65,280542	33,810312	28,231940	29,072980	34,760549	37,431198	40,756060	36,307341	41,088804	39,664415	38,294786	41,863488	27,026911	29,972322	41,196712	27,727509	36,476773	62,219491	51,616138	57,193544	56,933598	30,976030	24,640367	11,624378	20,797545	43,984932	40,060615	34,850097	32,654567	26,461278	33,577102	43,695995	68,259131	59,967591	77,201986	68,846345	32,855566	39,682453	60,500046	58,478135	51,274697	43,714356	37,812259	41,794234	46,636898	74,046878	66,954569	51,301110	56,147318	70,584795	69,635203	40,676175	37,904705	35,024361	33,303305	26,173630	30,754093	40,256783	34,432959	30,751839	35,856059	35,756526	30,024827	31,118082	35,907598	32,825287	35,686305	39,630271	38,423631	27,725254	29,089407	31,934320	34,811765	30,288638	30,374643	23,119344	11,845026	12,305328	15,439176	12,298563	10,923458	16,648715	16,116260	16,065044	40,195903	52,988666	40,639132	34,794371	37,710470	29,827049	32,446803	48,392742	37,266597	37,440217	42,705494	34,260628	43,245358	83,909691	87,266120	55,654805	53,304016	57,419024	46,771541
41,851892	31,993267	34,142734	34,048033	40,108932	39,718852	40,626248	41,360346	32,189756	31,181539	41,923401	35,755882	41,335221	35,413475	31,909839	30,790170	35,841886	44,994115	40,310254	35,045942	43,432506	59,617775	56,361201	42,288679	42,778292	33,198296	31,350327	28,382367	43,084301	39,900202	25,571921	31,941084	24,249642	16,070198	20,859068	39,331671	48,094464	48,045181	46,730633	33,859596	35,051096	51,136188	49,327517	44,590506	47,486957	20,227725	16,686402	45,796502	34,931592	22,390399	23,039137	24,157840	32,541505	43,024065	50,305778	49,531737	45,140677	47,489534	47,203174	49,599059	63,236728	46,848204	43,963028	53,009282	36,349538	20,535666	28,821408	49,878976	53,346535	50,867223	49,416743	43,723375	32,198775	50,130547	59,524040	16,775628	23,822841	26,320514	28,306026	32,739605	29,290407	34,359195	37,037896	34,968957	34,163350	34,169148	40,129870	37,170285	34,861693	34,201359	32,213593	35,254028	32,680336	38,204271	37,637995	35,524926	34,698703	19,323551	15,775141	6,521768	5,290647	16,725700	24,052508	27,369640	23,297473	25,584161	56,845661	50,785406	60,478464	63,403905	72,178616	68,189877	59,827472	60,974842	38,629140	29,090374	29,418930	34,845909	59,502780	59,389074	45,688271	51,418038	59,498915	55,623238	55,880929
39,361950	31,622835	31,332933	27,837028	31,493667	30,398479	34,543122	34,383998	38,743168	38,894562	35,774887	37,796153	37,432808	33,439237	33,587732	36,015184	36,723191	28,784365	32,952200	45,266302	53,083690	53,980134	49,587141	36,357269	31,587725	31,780671	38,377891	44,442012	44,808256	44,612410	27,371573	20,630368	25,327436	25,615406	48,223954	59,266993	32,903239	36,266433	31,353870	26,606229	35,371277	40,427825	36,115361	36,038698	35,745896	45,462469	35,174466	37,704672	47,353279	47,074329	31,974906	32,286390	41,151294	50,950972	49,852885	39,340368	40,040966	45,292715	50,000091	55,032803	50,428181	47,199631	50,227504	43,570693	30,654882	1,722589	7,148602	12,353322	22,767273	35,697257	32,561154	27,412159	28,649721	69,953774	67,105963	46,386615	40,240999	40,343109	37,484668	33,556486	46,775407	46,137943	39,452464	37,104896	31,745239	31,394456	29,730415	33,294286	31,498177	29,017898	30,693214	27,523288	27,983268	32,765696	32,490611	30,642320	30,291215	15,525503	10,261513	-5,318827	-3,067571	19,157662	23,192786	24,485108	24,123051	44,730948	63,539515	58,447856	59,279233	60,966145	45,606132	36,862344	42,638817	45,283696	29,582886	35,415085	37,178016	65,440955	62,172784	36,148539	48,986398	46,188192	45,112331	29,324228	13,306780
30,277042	31,651503	31,164145	33,221488	39,858650	39,461805	33,283656	32,798874	30,664224	30,688704	24,044456	27,614769	37,838994	36,666499	34,766669	35,437311	33,118733	34,491584	34,302825	38,685832	44,101215	42,737706	41,047895	30,005178	20,120461	29,872145	31,613172	28,311502	32,549558	32,391400	24,375911	34,195883	52,114771	50,015231	59,307901	65,085341	33,022421	26,947993	37,033709	45,970766	49,752386	37,348414	34,068004	35,793569	45,759781	31,698532	12,621321	28,749899	47,878325	59,590395	24,717996	34,817563	43,795851	40,748007	30,427792	22,688677	25,870521	31,291380	43,160320	41,681816	52,016848	49,611944	48,311569	32,221645	40,219417	56,828267	51,060169	29,123874	29,032393	26,681604	25,972631	20,496690	29,130316	33,304593	28,790485	31,792589	47,312693	45,854804	35,231158	35,984261	49,526261	52,532231	40,759603	37,896652	33,216334	31,119693	31,914993	40,919694	43,752365	36,025491	33,032729	29,627982	32,035786	35,648618	36,911627	27,641504	18,763072	5,231379	-10,978694	-14,205634	8,621630	19,551285	30,462902	28,105993	29,440512	29,083931	23,874379	18,990485	20,383628	34,318608	34,302503	38,596284	43,415756	30,675820	30,258682	55,979818	56,501965	67,284736	40,152095	11,233009	26,103731	32,491255	32,362731	14,924115	14,431281
26,632643	33,062041	34,526372	36,831421	32,430698	34,600781	35,563580	35,226004	30,451628	31,665354	38,565684	41,852214	30,426825	28,475136	25,841853	29,907255	29,757150	27,851523	28,924485	39,136148	40,627214	38,106027	39,590007	30,618805	30,947362	38,827240	40,191716	36,269332	36,357913	34,208123	35,937876	34,930303	41,981704	46,337654	48,581179	47,667663	27,375760	15,955203	27,162198	55,161326	54,984486	33,043359	34,562449	62,580259	59,755962	33,323920	23,358030	33,598361	48,907480	51,512095	41,475341	59,626794	67,479293	57,048915	31,070732	30,681940	33,120988	37,063343	52,667519	54,079667	48,067729	41,820647	52,274539	41,097501	29,911765	27,711081	36,703219	31,909517	32,680658	31,148039	28,959273	29,856683	32,261910	30,433268	25,843141	24,305690	26,975694	39,152575	45,714685	41,182861	39,097172	40,786338	31,091025	29,325839	29,975544	28,248045	36,545384	42,415592	28,680000	33,481112	34,065427	29,373834	28,352088	26,657446	28,377857	20,621026	15,896900	-9,418051	-22,440161	-1,973349	11,884002	23,390564	30,958314	31,307163	32,989888	28,523131	21,484614	25,848295	66,592835	78,642480	45,806487	36,111174	37,692110	37,481125	26,235154	53,283401	58,616967	48,840802	34,079278	39,145489	50,593748	43,905370	36,342774	26,000011	33,173815
32,900340	33,234050	30,389138	29,348709	29,809655	30,333090	29,534569	27,154790	37,336174	38,138238	34,488041	29,582886	35,944319	36,940618	28,341458	32,316991	34,563093	35,426037	34,249354	34,536358	36,009064	41,979771	41,802931	32,330198	27,784201	40,763146	47,797797	37,089434	28,581111	29,609622	37,411226	39,452786	44,155652	48,016190	33,929817	21,583826	35,604810	56,963877	66,156370	57,897364	47,496298	31,006309	39,611266	51,471831	49,246988	34,730270	25,999044	34,261594	49,971101	55,465402	44,223941	42,684235	41,851892	48,991552	49,991716	48,861740	37,481769	41,841262	49,473435	43,528174	19,357695	14,735679	31,246284	25,640209	19,456906	21,018837	21,477206	49,333637	62,802518	82,155135	78,005016	38,663928	30,720271	33,866038	30,683550	32,294443	35,721416	34,455829	37,506250	36,496744	19,481064	5,812794	1,466186	11,483614	31,876017	34,391084	35,554561	37,028877	40,532835	43,283367	37,277549	34,741544	34,352108	24,549531	26,202943	30,389782	24,582064	-1,514336	0,926001	11,800252	16,657412	27,653423	33,770692	36,281572	36,615282	33,102628	28,820442	40,834655	65,754372	53,100440	36,171087	37,519457	14,057951	4,928269	26,606551	37,796475	22,506038	20,320494	27,255612	55,110754	57,395832	39,851563	37,440217	37,149670	37,502385
35,243398	32,760220	29,953318	31,265933	32,243227	32,520567	31,382216	29,936568	32,610115	30,319239	28,558563	30,829468	33,435694	33,053022	29,438257	33,714000	33,208603	30,048986	30,794036	29,784530	27,329698	35,219884	47,261799	43,189632	47,896686	42,327332	30,223571	26,717681	40,831112	26,609128	29,668569	31,174130	40,051918	43,970115	46,941940	44,868169	51,006698	53,161964	33,869903	44,817597	38,783111	34,083465	38,341814	40,754127	39,474690	22,413592	12,920243	28,522809	33,417977	39,073657	24,487685	34,422007	56,980305	62,447226	68,784822	72,071996	46,390480	43,827740	36,341485	31,862166	15,921381	32,516380	28,569193	7,966772	22,411659	47,886378	48,143425	67,270563	73,150434	65,428714	61,161668	32,037074	19,390228	34,138547	38,228430	39,631559	39,800347	37,104252	36,975406	30,619772	19,836356	21,259457	58,913634	64,880476	41,890868	37,226011	33,187344	39,798737	38,788587	36,569864	33,303305	30,367556	30,262547	33,030152	32,188790	16,468653	9,140878	-13,411301	2,895084	20,213552	26,535042	29,081999	35,738166	37,658610	49,449920	47,912470	51,856435	57,075650	54,433992	56,478451	42,578581	34,181388	20,291182	24,738612	27,328087	31,431499	31,956868	34,232926	40,902622	50,599868	41,992656	34,204580	27,732985	31,443418	33,729784
