-92,512309	-93,101134	-91,705736	-92,339012	-92,845698	-93,502166	-93,647440	-91,509246	-91,835548	-93,749550	-92,988394	-92,015932	-94,109996	-92,475911	-92,859549	-93,655493	-91,669015	-92,329026	-94,165077	-93,239965	-93,841030	-96,631828	-92,720395	-92,977765	-92,517141	-87,155873	-83,240897	-83,415805	-81,568803	-83,964044	-72,975763	-88,334811	-87,048609	-77,598424	-76,058396	-81,899937	-77,662847	-79,565897	-81,222530	-74,870439	-78,325758	-78,414983	-79,794598	-80,597629	-83,175187	-79,694421	-84,476528	-81,670591	-74,775093	-70,541547	-72,612741	-80,141837	-71,839022	-76,489707	-72,458126	-74,418512	-77,358448	-82,400824	-88,680439	-89,362033	-88,372176	-91,538558	-89,165543	-89,369442	-90,968738	-88,885948	-90,268784	-81,427717	-82,166969	-89,629388	-92,749386	-91,818476	-92,416642	-92,396348	-91,529861	-93,953126	-93,533411	-90,838604	-92,852140	-94,645027	-92,401824	-92,560304	-93,708319	-93,899977	-92,093239	-94,741340	-94,284260	-92,252041	-92,743910	-95,223544	-92,566425	-92,396026	-92,211777	-94,850858	-92,760659	-93,598156	-92,537756	-92,543232	-93,111764	-94,215649
-92,237224	-92,377344	-95,121756	-92,984529	-92,757438	-93,078908	-93,219994	-91,033483	-91,529861	-91,529539	-94,165077	-92,011422	-93,834910	-91,899004	-92,348353	-92,413743	-95,034463	-92,555473	-94,256880	-91,081478	-91,612000	-92,859871	-96,097762	-95,749235	-91,343035	-91,557563	-90,661764	-85,337539	-84,415326	-88,140576	-87,368791	-85,029598	-83,246374	-80,290332	-76,223641	-81,727605	-73,531088	-74,805694	-83,145552	-80,517423	-84,134442	-77,253440	-76,817941	-72,958047	-67,657014	-71,345866	-69,088812	-69,705660	-68,558612	-74,490022	-77,465713	-72,968032	-70,256153	-80,577335	-86,185343	-91,724418	-92,845053	-89,679315	-89,044428	-90,169895	-92,430815	-92,151219	-92,299070	-89,343028	-90,863407	-88,292614	-86,287131	-89,933786	-94,052982	-95,730230	-92,582530	-90,635028	-92,016254	-91,918653	-93,798189	-93,525359	-92,536146	-93,522782	-93,619416	-93,658392	-92,690116	-93,072788	-94,013362	-90,820244	-93,654526	-94,080683	-91,927350	-93,060548	-92,942654	-91,337559	-92,795448	-93,463513	-93,935732	-93,296335	-93,932511	-93,810430	-94,452725	-92,677554	-92,696881	-92,672722
-91,937336	-94,144462	-94,732642	-92,458516	-93,472854	-94,154770	-94,559345	-92,584141	-93,919626	-91,227718	-91,191319	-92,358017	-92,472689	-92,647920	-92,111277	-93,048952	-92,503290	-92,605723	-91,807524	-94,427922	-94,157991	-95,718634	-97,023841	-98,415696	-96,600905	-90,683667	-91,292785	-86,437236	-88,423714	-81,460895	-80,214313	-76,427539	-83,231556	-80,498096	-78,299988	-76,679754	-77,027316	-86,078079	-75,873825	-76,848220	-65,440225	-70,351177	-66,815974	-71,261472	-79,148759	-74,017802	-87,482175	-89,196788	-87,992726	-94,135443	-95,709293	-92,938467	-92,528093	-90,714912	-89,316615	-92,945875	-92,080354	-92,731025	-91,304059	-89,415504	-92,713631	-92,660160	-91,139137	-93,520527	-91,695750	-92,218541	-91,629717	-95,312126	-93,746329	-89,451903	-87,347531	-94,362855	-92,743265	-91,697038	-92,589295	-93,380407	-92,526160	-92,916563	-94,436620	-93,340143	-92,130926	-95,158800	-93,798833	-92,789972	-93,532767	-94,035587	-93,779185	-91,727961	-93,552094	-93,318883	-94,850858	-93,010942	-93,751483	-92,565458	-92,689472	-95,413914	-93,521493	-91,833615	-92,342877	-93,174898
-90,759686	-97,481565	-96,732005	-98,328725	-96,445001	-95,030598	-96,918509	-93,844896	-93,763723	-92,815097	-92,240123	-94,403120	-93,668377	-93,181985	-92,651141	-92,340945	-93,968266	-92,417286	-91,917042	-93,385239	-92,732636	-94,760344	-96,446612	-96,380579	-95,578192	-95,357222	-91,706380	-88,593791	-90,346736	-88,998366	-82,546097	-82,417574	-82,969355	-83,525002	-74,896208	-81,407746	-79,433508	-75,968848	-75,792974	-66,518663	-66,375322	-82,118330	-88,935876	-91,279579	-92,405368	-92,389584	-90,615701	-87,120440	-88,036211	-88,199523	-87,677054	-94,982281	-93,941852	-94,572230	-94,368009	-92,633747	-93,815906	-91,231584	-92,104191	-88,979361	-84,802185	-88,435955	-92,805111	-92,393771	-92,062316	-90,387322	-95,088257	-95,891287	-82,801856	-71,601302	-74,544459	-83,413873	-87,902534	-93,675464	-92,497170	-93,026082	-87,323694	-90,482024	-94,828633	-91,993384	-95,025122	-95,020935	-93,481873	-95,188434	-94,989045	-94,659845	-94,555802	-94,375096	-94,144140	-93,953126	-93,866477	-92,974221	-94,045895	-93,559181	-92,488151	-93,485738	-90,449812	-93,468022	-92,572867	-93,939919
-94,403120	-98,177332	-99,173309	-93,945718	-93,160081	-93,695435	-90,415346	-90,130597	-93,058937	-92,717174	-92,543877	-92,521329	-93,152350	-92,096460	-94,496855	-92,750996	-93,638099	-95,122078	-92,128671	-94,259135	-91,573669	-94,994199	-96,030118	-97,168470	-98,689171	-98,523926	-98,154462	-93,159115	-89,101443	-87,431281	-83,092725	-81,360717	-87,229637	-77,166147	-84,594744	-78,725179	-80,066785	-77,115897	-57,150616	-67,260814	-88,728757	-89,681570	-93,016740	-93,727968	-91,909312	-94,020448	-94,794811	-94,761311	-93,908030	-83,640641	-87,181964	-92,705256	-93,279263	-90,025910	-91,722486	-86,101271	-79,585546	-84,787690	-85,139438	-87,414853	-81,614865	-82,545131	-77,474732	-81,579755	-91,061507	-89,457057	-93,232557	-84,829242	-85,714090	-69,987832	-65,944655	-75,627729	-78,248772	-85,213202	-88,489748	-88,347695	-86,808312	-90,536139	-95,324044	-90,564807	-95,987277	-96,969725	-100,788389	-100,221468	-99,496711	-98,135779	-95,116603	-93,458359	-94,852469	-93,222571	-93,157826	-92,666924	-92,111277	-93,647762	-92,865669	-91,969547	-94,936863	-93,967621	-92,532281	-91,546611
-92,156051	-93,086317	-91,643890	-87,361382	-83,643862	-87,088229	-93,303100	-90,195342	-92,109345	-93,256715	-93,765656	-92,146388	-93,091471	-92,660160	-94,637297	-91,115300	-93,711863	-92,926548	-93,225148	-93,298268	-94,573840	-92,484286	-93,480585	-94,357057	-96,830572	-97,647454	-97,632314	-91,406814	-88,687848	-81,479899	-81,156175	-77,047931	-81,720519	-83,354604	-79,808771	-84,454946	-64,426531	-64,644280	-81,180977	-87,725371	-92,833457	-94,344495	-93,907064	-92,406334	-86,803480	-92,291017	-92,226272	-90,636639	-93,227081	-93,787882	-96,459497	-87,170690	-83,598122	-67,274343	-63,359689	-67,462457	-69,716612	-78,996399	-79,523056	-81,656418	-87,592982	-83,553670	-71,624816	-62,688081	-65,386431	-75,953386	-81,438024	-81,391318	-74,202696	-66,318952	-64,076071	-87,554006	-86,579933	-81,342678	-84,233331	-81,692817	-89,529532	-92,144133	-90,260087	-92,947808	-93,904809	-94,593489	-96,608958	-99,541485	-95,142050	-93,615551	-92,541944	-93,762112	-93,587527	-93,218384	-91,910922	-94,612494	-93,180374	-93,823314	-93,542108	-93,086639	-93,683839	-93,590748	-93,415840	-93,396191
-89,256379	-90,914301	-87,217719	-82,172767	-93,151706	-90,166030	-92,416319	-94,075207	-93,811718	-93,220961	-93,556604	-95,327265	-93,331768	-94,863743	-93,043154	-92,456906	-93,511508	-93,710252	-93,420671	-93,097269	-94,863099	-95,309227	-96,159930	-96,745212	-96,458530	-97,331460	-95,128199	-85,349135	-77,115574	-78,124436	-75,883810	-78,797977	-76,276145	-77,404833	-81,706668	-58,682591	-57,936253	-81,225429	-91,735370	-89,923156	-95,790143	-93,371388	-86,653697	-86,307746	-83,783338	-84,603762	-92,919784	-92,852784	-95,493798	-84,591844	-88,890780	-80,952276	-78,943250	-74,170485	-77,447674	-82,430136	-89,135265	-78,713261	-80,274226	-75,972391	-76,556384	-77,270833	-76,812787	-69,826453	-63,335530	-63,860576	-75,540436	-79,350080	-74,061610	-74,738050	-73,600664	-83,281806	-88,124792	-88,626324	-89,930242	-90,860186	-92,209200	-93,178119	-92,512954	-91,646789	-85,690898	-94,126746	-98,200846	-99,097612	-93,252528	-91,335626	-91,414867	-92,541300	-93,467378	-93,419383	-91,663539	-93,095980	-93,229336	-94,838618	-93,824925	-94,346428	-91,828783	-92,388940	-93,458037	-92,936856
-92,147354	-86,955840	-90,214669	-86,166016	-91,365583	-93,345297	-91,754053	-90,789965	-92,966168	-91,208713	-91,832004	-92,928481	-92,011744	-92,152830	-93,597190	-92,140590	-92,552252	-93,197768	-94,243029	-93,748262	-94,453047	-93,964078	-93,482517	-91,269593	-87,344310	-88,127369	-90,208549	-86,323852	-87,230603	-95,130454	-93,231590	-90,974859	-90,278448	-71,382587	-68,778616	-64,722232	-79,049870	-87,429670	-92,826049	-95,059911	-96,397329	-90,804782	-75,971103	-67,968498	-74,221701	-72,146963	-85,496663	-88,573820	-83,326580	-83,121715	-87,843587	-91,424530	-89,610383	-89,577849	-89,167798	-89,868074	-77,404833	-77,115896	-75,316567	-76,515153	-79,729853	-79,930208	-69,871871	-70,942256	-71,672489	-76,727749	-74,748035	-78,337998	-81,582654	-84,978059	-85,612624	-84,997064	-84,891088	-77,792336	-85,395519	-92,087119	-96,053955	-93,017707	-91,889663	-93,526325	-88,277475	-89,324668	-91,276358	-96,234339	-91,657741	-89,288913	-87,761126	-88,790602	-89,689301	-93,329835	-91,746966	-93,045086	-92,383786	-93,608464	-91,716687	-92,055229	-93,091471	-93,642608	-92,792227	-93,659358
-90,693975	-87,078244	-79,747569	-88,204355	-94,339663	-92,533247	-95,156223	-93,068923	-91,462217	-91,698971	-92,598314	-93,319850	-93,945718	-92,752929	-91,481866	-95,370106	-93,078586	-93,870343	-92,549997	-93,582695	-92,034936	-94,903685	-92,110311	-91,294718	-91,856485	-93,081807	-90,517456	-89,841661	-90,007228	-91,893528	-90,584778	-89,286658	-88,359292	-71,199948	-65,472758	-82,681385	-89,545960	-91,471559	-93,815583	-93,152350	-86,847932	-85,074371	-80,126376	-80,128630	-67,379674	-69,636083	-75,674758	-76,857561	-74,448469	-84,250725	-85,117535	-85,497629	-87,431925	-80,198207	-75,434783	-74,225244	-68,946437	-73,432843	-81,474423	-76,534480	-79,242172	-78,717126	-80,253288	-75,078524	-72,833066	-67,762345	-71,260505	-74,759631	-79,171307	-88,117384	-86,506813	-73,890245	-67,553293	-84,343172	-89,837473	-93,239966	-85,314669	-81,875133	-88,657247	-90,144448	-90,723287	-91,910600	-90,501995	-89,199365	-88,368311	-87,195815	-85,845190	-89,108529	-89,544994	-92,404723	-92,440800	-92,950385	-92,225950	-91,753408	-92,634069	-92,714597	-93,985338	-93,946362	-92,639222	-94,289413
-90,105472	-81,871268	-85,537249	-87,746630	-95,050891	-93,422604	-92,011100	-92,158950	-92,457872	-94,437908	-95,220968	-92,895947	-94,745849	-91,296651	-93,121749	-93,228691	-93,087605	-92,791260	-93,541464	-93,184562	-93,277009	-92,197926	-93,525359	-93,744718	-91,213545	-91,702514	-91,461251	-90,375082	-92,122873	-93,673853	-91,787553	-91,686409	-91,590419	-89,264110	-87,127205	-86,888518	-91,951187	-93,859391	-93,046375	-93,070211	-88,590569	-85,256688	-79,124278	-78,010085	-73,640607	-78,576040	-77,841942	-78,034244	-72,421083	-73,752380	-72,167901	-61,644431	-62,485471	-72,083185	-77,970787	-74,793775	-71,050809	-77,963701	-83,573641	-84,249437	-85,268606	-83,386493	-79,906371	-80,525153	-84,692988	-87,952783	-89,422268	-86,302270	-90,984844	-89,018337	-86,250088	-73,379372	-80,768993	-91,623919	-90,982589	-79,514681	-80,437538	-78,321892	-86,601837	-88,817982	-87,529203	-90,208871	-85,278914	-92,662415	-87,414209	-86,497150	-82,109310	-86,301304	-89,608450	-94,053626	-91,906735	-92,967779	-93,279908	-93,001279	-93,098235	-93,251561	-93,420994	-91,168771	-90,345125	-92,559982
